大庆,2,东岭房地产开发有限公司,157,1
大庆,2,东新村（计量）,164,1
大庆,2,东新村（计量）,164,10
大庆,2,东新村（计量）,164,2
大庆,2,东新村（计量）,164,3
大庆,2,东新村（计量）,164,4
大庆,2,东新村（计量）,164,5
大庆,2,东新村（计量）,164,6
大庆,2,东新村（计量）,164,7
大庆,2,东新村（计量）,164,8
大庆,2,东新村（计量）,164,9
大庆,2,中粮国际（计量）,133,1
大庆,2,中粮国际（计量）,133,2
大庆,2,代家湾小学,144,1
大庆,2,催化剂厂家属楼（计量）,151,1
大庆,2,公路建设局,154,1
大庆,2,兴业集团交通佳苑（计量）,142,1
大庆,2,十里铺社区卫生服务中心（计量）,165,1
大庆,2,南新村开发办住宅楼(计量）,145,1
大庆,2,叉车五厂10#院（计量）,147,1
大庆,2,叉车五厂10#院（计量）,147,2
大庆,2,叉车五厂49#院（计量）,135,49
大庆,2,叉车五厂49#院（计量）,135,50
大庆,2,叉车五厂49#院（计量）,135,51
大庆,2,叉车五厂49#院（计量）,135,52
大庆,2,叉车五厂49#院（计量）,135,53
大庆,2,叉车五厂49#院（计量）,135,54
大庆,2,叉车五厂68#院（计量）,167,10
大庆,2,叉车五厂68#院（计量）,167,11
大庆,2,叉车五厂68#院（计量）,167,12
大庆,2,叉车五厂68#院（计量）,167,3
大庆,2,叉车五厂68#院（计量）,167,55
大庆,2,复新村（计量）,162,1
大庆,2,复新村（计量）,162,2
大庆,2,复新村（计量）,162,3
大庆,2,复新村（计量）,162,4
大庆,2,大庆路37号院（计量）,141,2
大庆,2,大庆路37号院（计量）,141,3
大庆,2,大庆路37号院（计量）,141,4
大庆,2,大庆路37号院（计量）,141,5
大庆,2,宏文路123#院（计量）,159,1
大庆,2,宏文路123#院（计量）,159,2
大庆,2,宏文路43号院（计量）,163,1
大庆,2,宏文路43号院（计量）,163,2
大庆,2,宏文路43号院（计量）,163,3
大庆,2,宏文路43号院（计量）,163,4
大庆,2,宏文路43号院（计量）,163,45
大庆,2,宏文路43号院（计量）,163,461
大庆,2,宏文路43号院（计量）,163,462
大庆,2,宏文路43号院（计量）,163,463
大庆,2,宏文路43号院（计量）,163,5
大庆,2,宏文路43号院（计量）,163,6
大庆,2,宏文路58号院（计量）,166,1
大庆,2,宏文路58号院（计量）,166,2
大庆,2,工农新村,155,1
大庆,2,恒源小区(计量）,153,1
大庆,2,恒源小区(计量）,153,10
大庆,2,恒源小区(计量）,153,2
大庆,2,恒源小区(计量）,153,4
大庆,2,恒源小区(计量）,153,5
大庆,2,恒源小区(计量）,153,6
大庆,2,恒源小区(计量）,153,7
大庆,2,恒源小区(计量）,153,8
大庆,2,恒源小区(计量）,153,9
大庆,2,新市巷1#楼（计量）,161,1
大庆,2,新秦纸厂,136,3
大庆,2,新秦纸厂,136,5
大庆,2,新秦纸厂,136,6
大庆,2,油毡厂,146,2
大庆,2,油毡厂,146,3
大庆,2,油毡厂,146,4
大庆,2,油毡厂,146,5
大庆,2,油毡厂,146,6
大庆,2,瑞丰上城(计量）,143,2
大庆,2,电机段103#楼（计量）,140,13
大庆,2,电机段104#楼（计量）,139,14
大庆,2,秦岭泊屋（计量）,150,1
大庆,2,秦岭泊屋（计量）,150,2
大庆,2,秦岭泊屋（计量）,150,3
大庆,2,秦岭泊屋（计量）,150,4
大庆,2,秦岭泊屋门面（计量）,149,1
大庆,2,纺西村(计量）,158,1
大庆,2,纺西村(计量）,158,2
大庆,2,纺西村(计量）,158,3
大庆,2,纺西村(计量）,158,4
大庆,2,纺西村(计量）,158,5
大庆,2,纺西村(计量）,158,6
大庆,2,纺西村(计量）,158,7
大庆,2,经纬花园（计量）,148,1
大庆,2,经纬花园（计量）,148,10
大庆,2,经纬花园（计量）,148,11
大庆,2,经纬花园（计量）,148,2
大庆,2,经纬花园（计量）,148,3
大庆,2,经纬花园（计量）,148,4
大庆,2,经纬花园（计量）,148,5
大庆,2,经纬花园（计量）,148,6
大庆,2,经纬花园（计量）,148,7
大庆,2,经纬花园（计量）,148,8
大庆,2,经纬花园（计量）,148,9
大庆,2,苗圃新村,137,11
大庆,2,苗圃新村,137,12
大庆,2,苗圃新村,137,13
大庆,2,苗圃新村,137,14
大庆,2,苗圃新村,137,15
大庆,2,苗圃新村,137,16
大庆,2,苗圃新村,137,17
大庆,2,苗圃新村,137,18
大庆,2,苗圃新村,137,19
大庆,2,苗圃新村,137,20
大庆,2,苗圃新村,137,21
大庆,2,苗圃新村,137,22
大庆,2,西建康城（计量）,134,1
大庆,2,西建康城（计量）,134,10
大庆,2,西建康城（计量）,134,11
大庆,2,西建康城（计量）,134,12
大庆,2,西建康城（计量）,134,13
大庆,2,西建康城（计量）,134,14
大庆,2,西建康城（计量）,134,15
大庆,2,西建康城（计量）,134,16
大庆,2,西建康城（计量）,134,17
大庆,2,西建康城（计量）,134,18
大庆,2,西建康城（计量）,134,19
大庆,2,西建康城（计量）,134,22
大庆,2,西建康城（计量）,134,3
大庆,2,西建康城（计量）,134,6
大庆,2,西建康城（计量）,134,7
大庆,2,西建康城（计量）,134,9
大庆,2,西建康城（计量）,134,K7
大庆,2,西建领袖（计量）,138,1
大庆,2,西建领袖（计量）,138,2
大庆,2,西新村（计量）,160,1
大庆,2,西新村（计量）,160,137
大庆,2,西新村（计量）,160,159
大庆,2,西新村（计量）,160,167
大庆,2,西新村（计量）,160,177
大庆,2,西新村（计量）,160,41
大庆,2,西新村（计量）,160,86
大庆,2,金台信用联社(计量）,152,3
大庆,2,金台信用联社(计量）,152,8
姜谭,1,华夏盛世佳园,118,1
姜谭,1,华夏盛世佳园,118,2
姜谭,1,华夏盛世佳园,118,3
姜谭,1,华夏盛世佳园,118,4
姜谭,1,华夏盛世佳园,118,5
姜谭,1,华夏盛世佳园,118,6
姜谭,1,华夏盛世佳园,118,7
姜谭,1,华夏盛世佳园,118,8
姜谭,1,华夏盛世佳园,118,9
姜谭,1,城南人家,120,11
姜谭,1,城南人家,120,12
姜谭,1,城南人家,120,13
姜谭,1,太白路5#院,103,1
姜谭,1,姜园小区,117,10
姜谭,1,姜园小区,117,4
姜谭,1,姜园小区,117,5
姜谭,1,姜园小区,117,6
姜谭,1,姜园小区,117,7
姜谭,1,姜园小区,117,8
姜谭,1,姜园小区,117,9
姜谭,1,姜谭路31#院,110,31
姜谭,1,姜谭路32#院,109,32
姜谭,1,孔家庄小区,113,1
姜谭,1,孔家庄小区,113,2
姜谭,1,孔家庄小区,113,3
姜谭,1,宝鸡制药机械厂,101,1
姜谭,1,宝鸡制药机械厂,101,11
姜谭,1,宝鸡制药机械厂,101,12
姜谭,1,宝鸡制药机械厂,101,13
姜谭,1,宝鸡制药机械厂,101,14
姜谭,1,宝鸡制药机械厂,101,15
姜谭,1,宝鸡制药机械厂,101,16
姜谭,1,宝鸡制药机械厂,101,5
姜谭,1,宝鸡制药机械厂,101,6
姜谭,1,宝鸡制药机械厂,101,7
姜谭,1,宝鸡制药机械厂,101,8
姜谭,1,宝鸡制药机械厂,101,9
姜谭,1,宝鸡市广安置业咨询有限公司,115,1
姜谭,1,建工大厦,105,B
姜谭,1,征稽处,100,1
姜谭,1,征稽处,100,2
姜谭,1,景宏名园,116,3
姜谭,1,景宏名园,116,4
姜谭,1,植物园,114,1
姜谭,1,植物园,114,11
姜谭,1,植物园,114,12
姜谭,1,植物园,114,13
姜谭,1,植物园,114,14
姜谭,1,植物园,114,15
姜谭,1,植物园,114,16
姜谭,1,植物园,114,17
姜谭,1,植物园,114,18
姜谭,1,植物园,114,19
姜谭,1,植物园,114,2
姜谭,1,植物园,114,21
姜谭,1,植物园,114,22
姜谭,1,植物园,114,23
姜谭,1,植物园,114,24
姜谭,1,植物园,114,25
姜谭,1,植物园,114,26
姜谭,1,植物园,114,27
姜谭,1,植物园,114,28
姜谭,1,植物园,114,29
姜谭,1,植物园,114,3
姜谭,1,植物园,114,31
姜谭,1,植物园,114,4
姜谭,1,植物园,114,5
姜谭,1,植物园,114,6
姜谭,1,植物园,114,7
姜谭,1,植物园,114,8
姜谭,1,植物园,114,9
姜谭,1,水岸丽园,104,1
姜谭,1,水岸丽园,104,11
姜谭,1,水岸丽园,104,2
姜谭,1,水岸丽园,104,3
姜谭,1,水岸丽园,104,4
姜谭,1,水岸丽园,104,5
姜谭,1,水岸丽园,104,6
姜谭,1,水岸丽园,104,7
姜谭,1,水岸丽园,104,8
姜谭,1,水岸丽园,104,9
姜谭,1,清姜西一路60#院,108,1
姜谭,1,清姜西一路60#院,108,2
姜谭,1,清姜西一路60#院,108,3
姜谭,1,瑞泉佳园,119,1
姜谭,1,瑞泉佳园,119,2
姜谭,1,瑞泉佳园,119,3
姜谭,1,百合都市住宅楼,121,1
姜谭,1,盛和假日,106,1
姜谭,1,盛和假日,106,11
姜谭,1,盛和假日,106,12
姜谭,1,盛和假日,106,13
姜谭,1,盛和假日,106,14
姜谭,1,盛和假日,106,7
姜谭,1,绿源小区,111,1
姜谭,1,绿源小区,111,2
姜谭,1,绿源小区面房,112,1
姜谭,1,绿源小区面房,112,2
姜谭,1,融新苑,107,1
姜谭,1,融新苑,107,2
姜谭,1,陕二建,102,1
姜谭,1,陕二建,102,11
姜谭,1,陕二建,102,21
姜谭,1,陕二建,102,22
姜谭,1,陕二建,102,24
姜谭,1,陕二建,102,3
姜谭,1,陕二建,102,4
姜谭,1,陕二建,102,5
姜谭,1,陕二建,102,7
姜谭,1,陕二建,102,8
姜谭,1,陕二建,102,9
宝十,4,万祥尚锦,254,1
宝十,4,万祥尚锦会所,332,1
宝十,4,三迪公司,264,10
宝十,4,三迪公司,264,11
宝十,4,三迪公司,264,12
宝十,4,三迪公司,264,13
宝十,4,三迪公司,264,14
宝十,4,三迪公司,264,15
宝十,4,三迪公司,264,156
宝十,4,三迪公司,264,157
宝十,4,三迪公司,264,158
宝十,4,三迪公司,264,159
宝十,4,三迪公司,264,16
宝十,4,三迪公司,264,164
宝十,4,三迪公司,264,165
宝十,4,三迪公司,264,166
宝十,4,三迪公司,264,167
宝十,4,三迪公司,264,17
宝十,4,三迪公司,264,171
宝十,4,三迪公司,264,172
宝十,4,三迪公司,264,173
宝十,4,三迪公司,264,19
宝十,4,三迪公司,264,20
宝十,4,三迪公司,264,28
宝十,4,三迪公司,264,29
宝十,4,三迪公司,264,31
宝十,4,三迪公司,264,4
宝十,4,三迪公司,264,5
宝十,4,三迪公司,264,7
宝十,4,三迪公司,264,8
宝十,4,三迪公司,264,9
宝十,4,三迪公司A,265,1
宝十,4,三迪公司A,265,3
宝十,4,三迪公司A,265,4
宝十,4,三迪公司A,265,5
宝十,4,三迪公司A,265,6
宝十,4,三迪塞纳丽,266,151
宝十,4,三迪塞纳丽,266,64
宝十,4,三迪塞纳丽,266,65
宝十,4,三迪塞纳丽,266,66
宝十,4,三迪塞纳丽,266,67
宝十,4,三迪塞纳丽,266,68
宝十,4,三迪塞纳丽,266,70
宝十,4,三迪塞纳丽,266,71
宝十,4,三迪塞纳丽,266,72
宝十,4,三迪塞纳丽,266,73
宝十,4,三迪塞纳丽,266,75
宝十,4,三迪塞纳丽,266,76
宝十,4,三迪塞纳丽,266,78
宝十,4,三迪塞纳丽,266,79
宝十,4,三迪小学,263,1
宝十,4,三迪示范区,267,44
宝十,4,三迪示范区,267,45
宝十,4,三迪示范区,267,46
宝十,4,三迪示范区,267,47
宝十,4,三迪示范区,267,48
宝十,4,三迪示范区,267,50
宝十,4,三迪示范区,267,51
宝十,4,三迪示范区,267,52
宝十,4,三迪示范区,267,53
宝十,4,三迪示范区,267,76
宝十,4,三迪金岸,268,21
宝十,4,三迪金岸,268,22
宝十,4,三迪金岸,268,23
宝十,4,东仁堡小学,316,1
宝十,4,东仁新城,315,10
宝十,4,东仁新城,315,11
宝十,4,东仁新城,315,33
宝十,4,东仁新城,315,34
宝十,4,东仁新城,315,35
宝十,4,东仁新城,315,36
宝十,4,东仁新城,315,7
宝十,4,东仁新城,315,8
宝十,4,东仁新城,315,9
宝十,4,东南城巷,317,169
宝十,4,东南城巷,317,20
宝十,4,东南城巷,317,44
宝十,4,东南城巷,317,45
宝十,4,东南城巷169#楼,298,169
宝十,4,东南城巷19#楼,319,19
宝十,4,中山东路163#楼,258,1
宝十,4,中山东路67#院,330,2
宝十,4,中山东路67#院,330,3
宝十,4,中山大厦小平层,227,1
宝十,4,中山西路,205,141
宝十,4,中山西路,205,41
宝十,4,中山西路,205,42
宝十,4,中山西路,205,47
宝十,4,中山西路,205,48
宝十,4,中山西路,205,49
宝十,4,中山西路,205,52
宝十,4,中山西路,205,9
宝十,4,中山西路0#院,226,1
宝十,4,中山西路1#院,225,1
宝十,4,中山西路10#院,216,1
宝十,4,中山西路11#院,215,1
宝十,4,中山西路12#院,214,1
宝十,4,中山西路13#院,213,1
宝十,4,中山西路14#院,212,1
宝十,4,中山西路145#楼（4、5、0单元分户计量）,249,145
宝十,4,中山西路145#楼（4、5、10单元分户计量）,239,145
宝十,4,中山西路145#楼（4、5、11单元分户计量）,238,145
宝十,4,中山西路145#楼（4、5、12单元分户计量）,237,145
宝十,4,中山西路145#楼（4、5、13单元分户计量）,236,145
宝十,4,中山西路145#楼（4、5、14单元分户计量）,235,145
宝十,4,中山西路145#楼（4、5、15单元分户计量）,234,145
宝十,4,中山西路145#楼（4、5、16单元分户计量）,233,145
宝十,4,中山西路145#楼（4、5、17单元分户计量）,232,145
宝十,4,中山西路145#楼（4、5、18单元分户计量）,231,145
宝十,4,中山西路145#楼（4、5、19单元分户计量）,230,145
宝十,4,中山西路145#楼（4、5、1单元分户计量）,248,145
宝十,4,中山西路145#楼（4、5、20单元分户计量）,229,145
宝十,4,中山西路145#楼（4、5、21单元分户计量）,228,145
宝十,4,中山西路145#楼（4、5、2单元分户计量）,247,145
宝十,4,中山西路145#楼（4、5、3单元分户计量）,246,145
宝十,4,中山西路145#楼（4、5、4单元分户计量）,245,145
宝十,4,中山西路145#楼（4、5、5单元分户计量）,244,145
宝十,4,中山西路145#楼（4、5、6单元分户计量）,243,145
宝十,4,中山西路145#楼（4、5、7单元分户计量）,242,145
宝十,4,中山西路145#楼（4、5、8单元分户计量）,241,145
宝十,4,中山西路145#楼（4、5、9单元分户计量）,240,145
宝十,4,中山西路145#院,206,1
宝十,4,中山西路15#院,211,1
宝十,4,中山西路16#院,210,1
宝十,4,中山西路17#院,209,1
宝十,4,中山西路18#院,208,1
宝十,4,中山西路19#院,207,1
宝十,4,中山西路2#院,224,1
宝十,4,中山西路3#院,223,1
宝十,4,中山西路4#院,222,1
宝十,4,中山西路5#院,221,1
宝十,4,中山西路6#院,220,1
宝十,4,中山西路7#院,219,1
宝十,4,中山西路8#院,218,1
宝十,4,中山西路9#院,217,1
宝十,4,中山西路南门口社区,297,1
宝十,4,二运司家属楼,313,1
宝十,4,五金公司,255,1
宝十,4,五金公司,255,2
宝十,4,代家湾小区,318,15
宝十,4,代家湾小区,318,17
宝十,4,信用联社社,310,1
宝十,4,农资公司,250,1
宝十,4,农资公司,250,2
宝十,4,圣和家园,261,1
宝十,4,圣和家园,261,2
宝十,4,宝十路12号院,325,1
宝十,4,宝十路12号院,325,2
宝十,4,宝十路12号院,325,3
宝十,4,宝十路12号院,325,4
宝十,4,宝十路42#院,331,1
宝十,4,宝十路42#院,331,2
宝十,4,宝十路42#院,331,3
宝十,4,宝十路42#院,331,4
宝十,4,宝十路42#院,331,5
宝十,4,宝十路42#院,331,6
宝十,4,宝十路42#院,331,7
宝十,4,宝十路42#院,331,8
宝十,4,宝十路45#院,291,1
宝十,4,宝工局,328,1
宝十,4,宝工局,328,2
宝十,4,宝运公司,324,16
宝十,4,宝运花园北区,322,1
宝十,4,宝运花园北区,322,3
宝十,4,宝运花园北区,322,4
宝十,4,宝运花园南区,323,1
宝十,4,宝运花园南区,323,2
宝十,4,宝鸡市万豪酒店,333,1
宝十,4,宝鸡市店子街中学,314,1
宝十,4,宝鸡市金台医院,326,1
宝十,4,平安小区,296,1
宝十,4,平安小区,296,2
宝十,4,平安小区,296,3
宝十,4,建华小区,312,1
宝十,4,建华小区,312,3
宝十,4,建华小区,312,4
宝十,4,建华小区,312,5
宝十,4,建华小区,312,6
宝十,4,新华园,251,1
宝十,4,新华园,251,2
宝十,4,新华园门面房,252,2
宝十,4,新华村,253,2
宝十,4,新华村,253,3
宝十,4,曙光路74#75#楼,262,74
宝十,4,曙光路74#75#楼,262,75
宝十,4,朗润新城,303,1
宝十,4,林业种子,302,1
宝十,4,林业种子,302,2
宝十,4,柳沟路,273,224
宝十,4,柳沟路,273,225
宝十,4,柳沟路,273,44
宝十,4,柳沟路独立单元,260,1
宝十,4,桃园小区,257,1
宝十,4,桃园小区,257,2
宝十,4,民族幼儿园,299,1
宝十,4,民族花园,300,1
宝十,4,民族花园,300,3
宝十,4,瓦厂街129#楼,256,129
宝十,4,畜牧兽医中心,259,1
宝十,4,畜牧兽医中心,259,2
宝十,4,百货公司,327,1
宝十,4,百货公司,327,2
宝十,4,百货公司,327,3
宝十,4,百货公司,327,4
宝十,4,群众路129#楼,290,129
宝十,4,群众路130#楼,289,130
宝十,4,群众路167号院,281,1
宝十,4,群众路168号院,282,1
宝十,4,群众路169号院,283,1
宝十,4,群众路170号院,284,1
宝十,4,群众路171号院,285,1
宝十,4,群众路172号院,286,1
宝十,4,群众路173号院,287,1
宝十,4,群众路174号院,288,1
宝十,4,群众路175号院,279,1
宝十,4,群众路175号院,279,2
宝十,4,群众路175号院,279,3
宝十,4,群众路175号院门面,280,1
宝十,4,群众路178#楼,277,178
宝十,4,群众路178号楼门面,278,178
宝十,4,群众路179号院,274,1
宝十,4,群众路179号院,274,2
宝十,4,群众路179号院门面,275,1
宝十,4,群众路292#楼,301,292
宝十,4,群众路293#楼,272,293
宝十,4,群众路50号院,271,1
宝十,4,群众路50号院,271,2
宝十,4,群众路50号院,271,3
宝十,4,群众路门面,276,1
宝十,4,群建巷1#楼,294,1
宝十,4,群建巷2#楼,293,2
宝十,4,群建巷39#楼,292,39
宝十,4,肉联厂,270,1
宝十,4,肉联厂,270,2
宝十,4,肉联厂,270,3
宝十,4,肉联厂,270,4
宝十,4,肉联厂,270,5
宝十,4,金台区国税局,309,1
宝十,4,金台区城建局,269,84
宝十,4,金台区教师住宅小区,305,1
宝十,4,金台区教师住宅小区,305,2
宝十,4,金台区教师住宅小区,305,3
宝十,4,金台区教师住宅小区,305,4
宝十,4,金台区教师住宅小区,305,5
宝十,4,金台区教师住宅小区,305,6
宝十,4,金台区教师住宅小区,305,7
宝十,4,金台区陈仓镇卫生院,321,1
宝十,4,金台龙泉小学,306,1
宝十,4,金星村四组住宅楼,307,1
宝十,4,金星村四组住宅楼,307,2
宝十,4,金星村门面,308,2
宝十,4,金陵湾,311,1
宝十,4,金陵湾,311,10
宝十,4,金陵湾,311,11
宝十,4,金陵湾,311,12
宝十,4,金陵湾,311,13
宝十,4,金陵湾,311,14
宝十,4,金陵湾,311,15
宝十,4,金陵湾,311,16
宝十,4,金陵湾,311,2
宝十,4,金陵湾,311,3
宝十,4,金陵湾,311,4
宝十,4,金陵湾,311,5
宝十,4,金陵湾,311,6
宝十,4,金陵湾,311,7
宝十,4,金陵湾,311,8
宝十,4,金陵湾,311,9
宝十,4,锦绣新城,329,1
宝十,4,锦绣新城,329,10
宝十,4,锦绣新城,329,11
宝十,4,锦绣新城,329,12
宝十,4,锦绣新城,329,13
